tid	Pop	Blues	Latin	Reggae	Folk, World, & Country	Jazz	Classical	Electronic	Hip Hop	Rock	Funk / Soul	Brass & Military	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
1011643	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	4
1274319	False	False	False	False	False	False	True	False	False	False	False	False	False	True	True	4
1243717	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	5
1352520	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	5
1136142	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	5
1336202	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	5
1268081	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	5
92242	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	5
1064438	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	5
1070214	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	5
1412817	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	5
284924	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	5
1389557	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	5
740990	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	5
1374307	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	5
145371	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	5
858784	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	5
963808	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	5
112991	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	5
1041938	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	5
339036	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	5
223134	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	5
1086661	False	False	False	False	False	False	True	True	False	False	False	False	True	False	True	5
873804	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	5
1295503	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	5
1374365	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	5
347205	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	5
1361525	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	5
1420699	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	5
1230830	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	5
408503	False	False	False	False	True	False	False	False	False	False	False	False	True	True	False	5
1051201	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	5
633590	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	5
252287	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	5
1384025	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	5
1048297	False	False	False	False	False	False	True	True	False	False	False	False	True	True	False	5
1414987	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	5
1348666	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	5
152804	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	5
348615	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	5
1327214	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	5
1077136	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	5
949015	False	False	False	False	False	False	True	False	False	True	False	False	True	True	False	5
1201677	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	5
236237	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	5
319824	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	5
1083299	True	False	False	False	False	False	False	False	False	False	False	False	True	True	True	5
1313075	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	5
947792	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	5
1211801	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	5
1256020	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	5
1216210	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	5
1132200	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	5
1346206	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	5
1138580	False	False	True	False	False	False	False	False	False	True	False	False	True	False	True	5
331718	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	5
1115693	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	5
1326641	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	5
1350276	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	5
338961	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	5
187466	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	5
26965	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	5
1321265	False	False	False	True	False	False	False	False	False	False	False	False	False	True	True	5
1223463	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	5
1362246	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	5
1370171	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	5
1420599	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	5
185290	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	5
1027293	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	5
1240073	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	5
1161028	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	5
1076039	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	5
1096934	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	5
