tid	Hip Hop	Reggae	Rock	Brass & Military	Blues	Electronic	Folk, World, & Country	Funk / Soul	Classical	Jazz	Latin	Pop	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
1188986	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	4
1337806	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	4
1256689	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	4
24853	False	False	False	False	False	False	True	False	False	False	False	False	True	False	True	4
428625	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	4
1368942	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	4
1123272	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	4
395264	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	4
1342570	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	4
213946	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	4
1319841	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	4
326583	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	4
1209935	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	4
1374307	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	4
965541	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	4
1203115	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	4
1346680	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	5
915289	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	5
575751	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	5
1174154	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	5
1270589	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	5
1397347	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	5
1121412	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	5
1103550	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	5
1076409	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	5
73461	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	5
1190283	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	5
521025	True	False	False	False	False	False	False	True	False	False	False	False	True	False	False	5
1066204	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	5
604203	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	5
343780	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	5
941162	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	5
1293735	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	5
1372074	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	5
1335285	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	5
337828	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	5
34409	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	5
1340555	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	5
1399130	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	5
1111779	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	5
941153	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	5
1371039	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	5
84117	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	5
676241	False	False	False	False	False	False	True	False	False	False	True	False	True	True	True	5
199548	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	5
958	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	5
967228	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	5
1128736	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	5
1227376	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	5
921548	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	5
304771	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	5
109968	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	5
92051	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	5
288318	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	5
318083	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	5
1278110	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	5
1361244	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	5
1086405	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	5
1220664	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	5
1136443	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	5
198936	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	5
281035	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	5
1113729	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	5
1067030	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	5
785423	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	5
1300045	False	False	False	False	False	False	False	False	False	True	False	False	False	True	True	5
1045700	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	5
38568	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	5
1409918	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	5
683804	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	5
1088079	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	5
22887	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	5
1177012	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	5
1129581	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	5
